sephora_id,order_number,atg_order_number,purchase_date,product_sk,sku_number,store_number,discount_amount,transaction_type,currency_code,void_flag,dotcom_guest_flag,brand_name,sample_sku_code,csr_id,standard_sample_flag,total_sales_local_amount,gross_units,product_category,merch_code,country_origin,mplus_flag,transaction_number,transaction_sequence_number,shipped_date,department_number,department_name,hazmat_flag,gift_flag,dt,release_date,received_date,purchase_year,purchase_month,channel_type
1049811622,086950284700000001680700001,null,2020-10-18,40965135,2190296,1278,0,S,US,N,null,TOO FACED,,null,null,16,1,Concealer,,null,,16807,2,2020-10-18,10,Makeup,null,null,2020-10-21-005014,null,null,2020,10,US STORE
null,086820065000000003428900001,,2020-10-05,158906,889840,398,0,S,US,N,null,GIVENCHY,,null,null,27,1,Eyeliner,,,,34289,1,2020-10-05,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1049811622,086950284700000001680700001,null,2020-10-18,40942780,1965185,1278,0,S,US,N,null,MILK MAKE UP,,null,null,40,1,Foundation,,null,,16807,1,2020-10-18,10,Makeup,null,null,2020-10-21-154032,null,null,2020,10,US STORE
null,086820066100000007753200002,,2020-10-05,40958007,2118875,454,0,S,US,N,null,OLAPLEX,,null,null,28,1,Conditioner,,,,77532,4,2020-10-05,16,Hair,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1049811622,086870081000000000889300062,,2020-10-10,40942342,1960772,422,0,S,US,N,null,TOO FACED,,null,null,40,1,Foundation,,,,8893,1,2020-10-10,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086820066100000007753200002,,2020-10-05,40924866,1788397,454,0,S,US,N,null,FRESH,,null,null,42,1,Moisturizers,,,,77532,2,2020-10-05,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1068115737,086830071200000004064000001,,2020-10-06,193366,1288489,438,0,S,US,N,null,"BROWN, BOBBI",,null,null,50,1,Foundation,,,,40640,1,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086820066100000007753200002,,2020-10-05,40958007,2118875,454,0,S,US,N,null,OLAPLEX,,null,null,28,1,Conditioner,,,,77532,5,2020-10-05,16,Hair,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1068115737,086830071200000004064000001,,2020-10-06,40977373,2311678,438,0,S,US,N,null,SOL DE JANEIRO,BI,null,null,0,1,,,,,40640,2,2020-10-06,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086820066100000007753200002,,2020-10-05,40972882,2266765,454,0,S,US,N,null,OLAPLEX,,null,null,28,1,Hair Oil,,,,77532,3,2020-10-05,16,Hair,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1096228118,086940054800000006893400004,null,2020-10-17,40984610,2382323,464,0,S,US,N,null,YOUTH TO THE PEOPLE,,null,null,48,1,Eye Creams & Treatments,,null,,68934,1,2020-10-17,15,Skincare,null,null,2021-04-20-163514,null,null,2020,10,US STORE
null,086820066100000007753200002,,2020-10-05,40924866,1788397,454,0,S,US,N,null,FRESH,,null,null,42,1,Moisturizers,,,,77532,1,2020-10-05,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1096228118,086940054800000006893400004,null,2020-10-17,40958351,2122166,464,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,20,1,Facial Rollers,,null,,68934,3,2020-10-17,40,Sephora Collection,null,null,2021-04-20-163514,null,null,2020,10,US STORE
null,086820076300000000912900065,,2020-10-05,214878,1511559,394,0,S,US,N,null,GUCCI,,null,null,95,1,Cologne,,,,9129,1,2020-10-05,30,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1096228118,086940054800000006893400004,null,2020-10-17,40954916,2088029,464,0,S,US,N,null,YOUTH TO THE PEOPLE,,null,null,58,1,Moisturizers,,null,,68934,2,2020-10-17,15,Skincare,null,null,2021-04-20-163514,null,null,2020,10,US STORE
null,086820100300000004054200003,,2020-10-05,40983800,2374221,496,0,S,US,N,null,LANEIGE,,null,null,19,1,Value & Gift Sets,,,,40542,1,2020-10-05,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1047913860,086790070400000000378000004,,2020-10-02,40970739,2245397,108,0,S,US,N,null,NARS,,null,null,13,1,Makeup,,,,3780,2,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086820231100000003024800004,,2020-10-05,40971270,2250603,736,0,S,US,N,null,LAURA MERCIER,,null,null,47,1,Tinted Moisturizer,,,,30248,1,2020-10-05,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1047913860,086790070400000000378000004,,2020-10-02,40954577,2084622,108,0,S,US,N,null,TOO FACED,,null,null,40,1,Foundation,,,,3780,1,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086820244900000001161500001,,2020-10-05,40981211,2348001,436,0,S,US,N,null,TATCHA,,null,null,12,1,Blotting Papers,,,,11615,2,2020-10-05,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1052484385,087070074100000003165300002,null,2020-10-30,40938637,1925254,232,-10,S,US,N,null,FENTY,,null,null,25,1,Foundation,,null,,31653,1,2020-10-30,10,Makeup,null,null,2020-11-01-153256,null,null,2020,10,US STORE
null,086820244900000001161500001,,2020-10-05,40957572,2114494,436,0,S,US,N,null,REN,,null,null,69,1,Moisturizers,,,,11615,1,2020-10-05,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1017940618,086840231100000003619900001,,2020-10-07,40947014,2008134,736,0,S,US,N,null,SEPHORA COLOR,,null,null,12,1,Eye Primer,,,,36199,7,2020-10-07,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086820276500000004470100001,,2020-10-05,40972338,2260529,1230,0,S,US,N,null,TOO FACED,,null,null,39,1,Foundation,,,,44701,1,2020-10-05,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1017940618,086840231100000003619900001,,2020-10-07,40945348,1991348,736,0,S,US,N,null,SEPHORA COLOR,,null,null,12,1,Lip Gloss,,,,36199,5,2020-10-07,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086820276500000004470100001,,2020-10-05,40969323,2230464,1230,0,S,US,N,null,VIOLET VOSS,,null,null,18,1,Eye Palettes,,,,44701,2,2020-10-05,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1017940618,086840231100000003619900001,,2020-10-07,40976263,2300531,736,0,S,US,N,null,SEPHORA COLOR,,null,null,14,1,Eye Palettes,,,,36199,2,2020-10-07,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086820279700000004212600001,,2020-10-05,40945171,1989748,1206,0,S,US,N,null,KIEHL'S,,null,null,24,1,Face Wash,,,,42126,1,2020-10-05,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1017940618,086840231100000003619900001,,2020-10-07,40982563,2361178,736,0,S,US,N,null,RARE BEAUTY,,null,null,29,1,Foundation,,,,36199,3,2020-10-07,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086820282400000002635500001,,2020-10-05,40927048,1809318,1254,0,S,US,N,null,"THOMAS, PETER",,null,null,75,1,Eye Creams & Treatments,,,,26355,2,2020-10-05,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1017940618,086840231100000003619900001,,2020-10-07,40974421,2282317,736,0,S,US,N,null,SEPHORA SKINCARE,,null,null,4,1,Skincare,,,,36199,6,2020-10-07,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086820282400000002635500001,,2020-10-05,40981011,2346278,1254,0,S,US,N,null,FRESH,,null,null,59,1,Face Serums,,,,26355,1,2020-10-05,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1017940618,086840231100000003619900001,,2020-10-07,40925472,1794478,736,0,S,US,N,null,SEPHORA COLOR,,null,null,12,1,Mascara,,,,36199,4,2020-10-07,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086820285800000001072000001,,2020-10-05,40940229,1938257,1284,0,S,US,N,null,JO MALONE,,null,null,86,1,,,,,10720,1,2020-10-05,20,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1017940618,086840231100000003619900001,,2020-10-07,40980351,2340115,736,0,S,US,N,null,SEPHORA COLOR,,null,null,22,1,Eye Palettes,,,,36199,1,2020-10-07,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086820285800000001072000001,,2020-10-05,40940261,1938570,1284,0,S,US,N,null,JO MALONE,,null,null,44,1,Body Wash & Shower Gel,,,,10720,2,2020-10-05,20,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1074927483,087060039600000001089200005,null,2020-10-29,216685,1530468,58,0,S,US,N,null,LAURA MERCIER,,null,null,48,1,Foundation,,null,,10892,1,2020-10-29,10,Makeup,null,null,2020-10-31-154221,null,null,2020,10,US STORE
null,086820285800000001072000001,,2020-10-05,40985299,2389518,1284,0,S,US,N,null,MAKEUP BY MARIO,,null,null,48,1,Eye Palettes,,,,10720,3,2020-10-05,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1074927483,087060039600000001089200005,null,2020-10-29,40984274,2379063,58,0,S,US,N,null,KERASTASE,OT,null,null,0,1,GWP,,null,,10892,3,2020-10-29,96,Unclassified,null,null,2020-10-31-154221,null,null,2020,10,US STORE
null,086830044400000005561800001,,2020-10-06,40978853,2326320,266,0,S,US,N,null,SOL DE JANEIRO,,null,null,78,1,Perfume,,,,55618,1,2020-10-06,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1074927483,087060039600000001089200005,null,2020-10-29,40964915,2188100,58,0,S,US,N,null,"VERSACE, GIANNI",BI,null,null,0,1,BI,,null,,10892,2,2020-10-29,97,Unclassified,null,null,2020-10-31-154221,null,null,2020,10,US STORE
null,086830065200000006665100004,,2020-10-06,40973295,2270643,392,0,S,US,N,null,ANASTASIA,,null,null,38,1,Foundation,,,,66651,1,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1015600655,086820086700000009320800003,,2020-10-05,40935999,1898550,114,0,S,US,N,null,"THOMAS, PETER",,null,null,52,1,Moisturizers,,,,93208,1,2020-10-05,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086830067400000001982200003,,2020-10-06,40952472,2063014,88,0,S,US,N,null,ALGENIST,,null,null,35,1,Lip Balms & Treatments,,,,19822,1,2020-10-06,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1053328258,086860235100000003528800001,,2020-10-09,40917243,1711993,754,0,S,US,N,null,TOO FACED,,null,null,40,1,Foundation,,,,35288,3,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086830070400000000431600004,,2020-10-06,40953464,2073237,108,0,S,US,N,null,OLE HENRIKSEN,,null,null,38,1,Face Masks,,,,4316,1,2020-10-06,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1053328258,086860235100000003528800001,,2020-10-09,40918262,1722206,754,0,S,US,N,null,LIVING PROOF INC,,null,null,14,1,Hair,,,,35288,1,2020-10-09,16,Hair,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086830079600000009556300003,,2020-10-06,40982590,2362432,230,0,S,US,N,null,RARE BEAUTY,,null,null,26,1,Face Primer,,,,95563,1,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1053328258,086860235100000003528800001,,2020-10-09,40954851,2087732,754,0,S,US,N,null,HOURGLASS COSMETICS,,null,null,20,1,Makeup,,,,35288,2,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086830103400000002780700001,,2020-10-06,40954925,2087914,612,0,S,US,N,null,DRUNK ELEPHANT,,null,null,36,1,Face Serums,,,,27807,1,2020-10-06,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1053328258,086860235100000003528800001,,2020-10-09,40977351,2311686,754,0,S,US,N,null,MILK MAKE UP,BI,null,null,0,1,,,,,35288,4,2020-10-09,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086830105800000006922800001,,2020-10-06,40980313,2338994,636,0,S,US,N,null,VIVABOXES,,null,null,0,1,,,,,69228,2,2020-10-06,30,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1020816499,087010259400000000246500001,null,2020-10-24,40953981,2078335,1102,0,S,US,N,null,ISLE OF PARADISE,,null,null,29,1,For Face,,null,,2465,1,2020-10-24,15,Skincare,null,null,2020-10-26-155518,null,null,2020,10,US STORE
null,086830105800000006922800001,,2020-10-06,40942332,1960673,636,-80,S,US,N,null,YSL,,null,null,0,1,Cologne,,,,69228,1,2020-10-06,30,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1020816499,087020062100000000792400002,null,2020-10-25,40960982,2148393,696,0,S,US,N,null,SEPHORA COLOR,,null,null,9,1,Lipstick,,null,,7924,1,2020-10-25,40,Sephora Collection,null,null,2020-10-28-161844,null,null,2020,10,US STORE
null,086830227800000009038100001,,2020-10-06,40962589,2164663,720,0,S,US,N,null,FENTY,,null,null,35,1,Foundation,,,,90381,1,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1020816499,087020062100000000792400002,null,2020-10-25,40967846,2215598,696,0,S,US,N,null,SEPHORA COLOR,,null,null,12,1,Eyebrow,,null,,7924,2,2020-10-25,40,Sephora Collection,null,null,2020-10-28-161844,null,null,2020,10,US STORE
null,086830227800000009038100001,,2020-10-06,40976861,2307684,720,0,S,US,N,null,TOO FACED,,null,null,22,1,Concealer,,,,90381,2,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1041306171,086880250600000004728900002,null,2020-10-11,40981808,2354157,932,0,S,US,N,null,RARE BEAUTY,,null,null,22,1,Highlighter,,null,,47289,2,2020-10-11,10,Makeup,null,null,2020-10-15-160644,null,null,2020,10,US STORE
null,086830234500000000847400001,,2020-10-06,135777,621284,760,0,S,US,N,null,PROFUSION,OT,null,null,50,1,,GC,,,8474,1,2020-10-06,96,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1041306171,086880250600000004728900002,,2020-10-11,40982588,2362119,932,0,S,US,N,null,RARE BEAUTY,,null,null,20,1,Blush,,,,47289,1,2020-10-11,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086830239900000004898400002,,2020-10-06,40976790,2306397,784,0,S,US,N,null,LAURA MERCIER,,null,null,24,1,Makeup,,,,48984,2,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1041306171,086880250600000004728900002,null,2020-10-11,40964954,2188845,932,0,S,US,N,null,BITE BEAUTY,,null,null,24,1,Lip Balm & Treatment,,null,,47289,4,2020-10-11,10,Makeup,null,null,2020-10-15-160644,null,null,2020,10,US STORE
null,086830239900000004898400002,,2020-10-06,40985332,2389708,784,0,S,US,N,null,MAKEUP BY MARIO,,null,null,22,1,Highlighter,,,,48984,3,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1041306171,086880250600000004728900002,null,2020-10-11,40964955,2188761,932,0,S,US,N,null,BITE BEAUTY,,null,null,14,1,Lip Balm & Treatment,,null,,47289,5,2020-10-11,10,Makeup,null,null,2020-10-15-160644,null,null,2020,10,US STORE
null,086830239900000004898400002,,2020-10-06,168160,1001775,784,0,S,US,N,null,TARTE INC.,,null,null,23,1,Mascara,,,,48984,1,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1041306171,086880250600000004728900002,,2020-10-11,40955153,2090090,932,0,S,US,N,null,NARS,,null,null,24,1,Mascara,,,,47289,3,2020-10-11,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086830239900000004898400002,,2020-10-06,40909341,1636679,784,0,S,US,N,null,SEPHORA COLOR,,null,null,14,1,Blush,,,,48984,4,2020-10-06,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1060998711,086970260700000008032100003,null,2020-10-20,40909797,1641265,1106,-4.27,S,US,N,null,LANCOME,,null,null,27.73,1,Mascara,,null,,80321,2,2020-10-20,10,Makeup,null,null,2020-10-23-155056,null,null,2020,10,US STORE
null,086830243400000003467800004,,2020-10-06,40939597,1933100,798,0,S,US,N,null,MURAD,,null,null,23,1,Face Serums,,,,34678,1,2020-10-06,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1060998711,086970260700000008032100003,null,2020-10-20,40943050,1967926,1106,-4.53,S,US,N,null,BARE MINERALS,,null,null,29.47,1,Foundation,,null,,80321,3,2020-10-20,10,Makeup,null,null,2020-10-23-155056,null,null,2020,10,US STORE
null,086830243400000003471500004,,2020-10-06,211036,1474097,798,0,S,US,N,null,SEPHORA COLOR,,null,null,10,1,Eyeliner,,,,34715,1,2020-10-06,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1060998711,086970260700000008032100003,null,2020-10-20,40940700,1943513,1106,-1.2,S,US,N,null,SEPHORA COLOR,,null,null,7.8,1,Eyeshadow,,null,,80321,1,2020-10-20,40,Sephora Collection,null,null,2020-10-22-161157,null,null,2020,10,US STORE
null,086830243400000003471500004,,2020-10-06,211036,1474097,798,0,S,US,N,null,SEPHORA COLOR,,null,null,10,1,Eyeliner,,,,34715,2,2020-10-06,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1038124929,086860045800000004543800001,,2020-10-09,40941724,1954544,308,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,15,1,Brush Cleaners,,,,45438,1,2020-10-09,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086830247400000009100000004,,2020-10-06,190386,1254606,634,0,S,US,N,null,LANCOME,,null,null,27.5,1,Mascara,,,,91000,1,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1038124929,086860045800000004543800001,,2020-10-09,188495,1233691,308,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,7,1,Facial Cleansing Brushes,,,,45438,3,2020-10-09,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086830247400000009100000004,,2020-10-06,40916496,1704436,634,0,S,US,N,null,URBAN DECAY,,null,null,24,1,Eye Primer,,,,91000,2,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1038124929,086860045800000004543800001,,2020-10-09,40909322,1636489,308,0,S,US,N,null,SEPHORA COLOR,,null,null,12,1,Lip Gloss,,,,45438,2,2020-10-09,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086830247400000009100000004,,2020-10-06,40950921,2047561,634,0,S,US,N,null,URBAN DECAY,,null,null,29,1,Eye Palettes,,,,91000,3,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1038124929,086860045800000004543800001,,2020-10-09,40977351,2311686,308,0,S,US,N,null,MILK MAKE UP,BI,null,null,0,1,,,,,45438,4,2020-10-09,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086830249900000006299900006,,2020-10-06,102036,248930,928,0,S,US,N,null,NARS,,null,null,30,1,Blush,,,,62999,4,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1038124929,086800229300000008878300002,,2020-10-03,40956132,2100485,676,0,S,US,N,null,MILK MAKE UP,,null,null,20,1,Eyebrow,,,,88783,3,2020-10-03,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086830249900000006299900006,,2020-10-06,40938708,1925965,928,0,S,US,N,null,FENTY,,null,null,19,1,Lip Gloss,,,,62999,9,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1038124929,086800229300000008878300002,,2020-10-03,40961797,2156552,676,0,S,US,N,null,FENTY,,null,null,12.5,1,Lipstick,,,,88783,2,2020-10-03,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086830249900000006299900006,,2020-10-06,40959244,2130938,928,0,S,US,N,null,IT COSMETICS,,null,null,39.5,1,BB & CC Cream,,,,62999,5,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1038124929,086800229300000008878300002,,2020-10-03,40963071,2169571,676,0,S,US,N,null,SEPHORA COLOR,,null,null,10,1,Mascara,,,,88783,1,2020-10-03,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086830249900000006299900006,,2020-10-06,40969721,2234649,928,0,S,US,N,null,TOO FACED,,null,null,26,1,Mascara,,,,62999,2,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1028054263,087020100700000003873900001,null,2020-10-25,40964299,2182095,616,0,S,US,N,null,ANASTASIA,,null,null,20,1,Eyebrow,,null,,38739,3,2020-10-25,10,Makeup,null,null,2020-10-27-155857,null,null,2020,10,US STORE
null,086830249900000006299900006,,2020-10-06,40984122,2377596,928,0,S,US,N,null,BEAUTYBLENDER,,null,null,20,1,Sponges & Applicators,,,,62999,10,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1028054263,087020100700000003873900001,null,2020-10-25,40980328,2338630,616,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,18,1,False Eyelashes,,null,,38739,5,2020-10-25,40,Sephora Collection,null,null,2020-10-28-161844,null,null,2020,10,US STORE
null,086830249900000006299900006,,2020-10-06,40976733,2305647,928,0,S,US,N,null,BENEFIT,,null,null,38,1,Eye Sets,,,,62999,1,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1028054263,087020100700000003873900001,null,2020-10-25,40938687,1925759,616,0,S,US,N,null,FENTY,,null,null,25,1,Highlighter,,null,,38739,1,2020-10-25,10,Makeup,null,null,2020-10-28-161844,null,null,2020,10,US STORE
null,086830249900000006299900006,,2020-10-06,40932900,1868157,928,0,S,US,N,null,IT COSMETICS,,null,null,39.5,1,BB & CC Cream,,,,62999,7,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1028054263,087020100700000003873900001,null,2020-10-25,40938680,1925684,616,0,S,US,N,null,FENTY,,null,null,25,1,Contour,,null,,38739,2,2020-10-25,10,Makeup,null,null,2020-10-27-155857,null,null,2020,10,US STORE
null,086830249900000006299900006,,2020-10-06,40942814,1965524,928,0,S,US,N,null,NARS,,null,null,26,1,Lipstick,,,,62999,8,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1028054263,087020100700000003873900001,null,2020-10-25,40961334,2152114,616,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,8,1,False Eyelashes,,null,,38739,4,2020-10-25,40,Sephora Collection,null,null,2020-10-27-155857,null,null,2020,10,US STORE
null,086830249900000006299900006,,2020-10-06,40962625,2165207,928,0,S,US,N,null,NARS,,null,null,26,1,Lip Gloss,,,,62999,3,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1028054263,087010100700000003857400001,null,2020-10-24,157231,870618,616,0,S,US,N,null,LAURA MERCIER,,null,null,39,1,Setting Spray & Powder,,null,,38574,1,2020-10-24,10,Makeup,null,null,2020-10-26-155518,null,null,2020,10,US STORE
null,086830249900000006299900006,,2020-10-06,40932899,1868140,928,0,S,US,N,null,IT COSMETICS,,null,null,39.5,1,BB & CC Cream,,,,62999,6,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1028054263,087010100700000003857400001,null,2020-10-24,212940,1493998,616,0,S,US,N,null,TOO FACED,,null,null,24,1,Lip Gloss,,null,,38574,3,2020-10-24,10,Makeup,null,null,2020-10-26-155518,null,null,2020,10,US STORE
null,086840035600000001200100007,,2020-10-07,185713,1201607,18,0,S,US,N,null,YSL,,null,null,60,1,Cologne,,,,12001,1,2020-10-07,30,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
